"pos","freq_count","maf_mean","pop_freq"
"22786","12552","0.3038669750618201","0.15725579122765257"
"4321","4377","0.4595803459708833","0.054836567734499304"
"22917","3623","0.29210086044483","0.0453901953169045"
"23040","3194","0.3297907460892221","0.04001553514827297"
"22882","3114","0.2810192632607936","0.03901326751775893"
"22775","3112","0.29899986681897256","0.03898821082699608"
"22813","2794","0.2891577832671897","0.03500419699570278"
"23075","2427","0.2648990471402725","0.03040629424071963"
"29360","2425","0.2738577576562336","0.030381237549956776"
"25416","2396","0.30309558096261696","0.030017915533895437"
"9866","2353","0.38553754138576446","0.029479196682494144"
"9344","2158","0.3180571663431398","0.027036169333116176"
"25000","1913","0.2996376088733694","0.023966724714666935"
"15009","1864","0.32083805220151423","0.023352835790977085"
"23525","1816","0.25846043400920415","0.022751475212668664"
"11674","1814","0.3382636898446599","0.022726418521905812"
"29510","1782","0.35301094925100507","0.022325511469700198"
"23403","1739","0.2575764222568566","0.0217867926182989"
"26858","1691","0.3338651837669147","0.021185432039990477"
"27259","1683","0.3413978662285074","0.021085205276939075"
"44","1656","0.365269616500975","0.020746939951640588"
"27889","1641","0.3278326987778938","0.020559014770919204"
"6697","1638","0.18162514028725588","0.02052142973477493"
"27384","1616","0.3175944852449558","0.02024580613638357"
"28330","1613","0.33161386596464887","0.02020822110023929"
"27383","1604","0.31808434301806504","0.020095465991806463"
"12160","1590","0.3187216553505162","0.019920069156466505"
"23673","1556","0.3323083960619136","0.01949410541349804"
"1627","1550","0.30683802529234533","0.019418935341209486"
"9424","1546","0.2621915767852259","0.019368821959683785"
"27382","1545","0.3159412490871665","0.01935629361430236"
"21721","1505","0.3346941511983207","0.01885515979904534"
"28311","1444","0.3112934408238533","0.018090930730778387"
"26577","1375","0.4255065288596724","0.01722647489946003"
"23055","1366","0.38664497678841053","0.017113719791027198"
"28271","1333","0.3110294079967278","0.016700284393440158"
"24424","1331","0.3378433999540634","0.016675227702677306"
"23013","1253","0.26395598435318113","0.01569801676292612"
"24469","1225","0.3322499339840193","0.015347223092246207"
"28724","1214","0.2780551607230135","0.015209411293050527"
"9534","1198","0.3460397308172804","0.015008957766947719"
"25584","1138","0.32659696370012015","0.01425725704406219"
"11075","1077","0.22727941405546323","0.013493027975795237"
"22578","1034","0.3493378608869648","0.012954309124393942"
"27788","1025","0.28240996702113397","0.012841554015961112"
"26529","1023","0.33211854469201973","0.01281649732519826"
"28881","985","0.3398951763662411","0.012340420200704093"
"21765","968","0.3369148632064233","0.01212743832921986"
"2790","945","0.3443556690576033","0.011839286385447075"
"28915","911","0.48323807688144005","0.011413322642478609"
"28883","910","0.3395802875936672","0.011400794297097182"
"28882","907","0.339777481069484","0.011363209260952906"
"14408","881","0.3985166396145799","0.011037472281035843"
"23854","851","0.2514198571358846","0.01066162191959308"
"23948","846","0.2588437833455851","0.010598980192685951"
"21618","811","0.35844502005267265","0.010160488104336061"
"27438","795","0.28109251095400156","0.009960034578233253"
"7042","784","0.3317589970667351","0.009822222779037573"
"10198","770","0.35819951576628106","0.009646825943697616"
"10423","767","0.35376809031734224","0.00960924090755334"
"23018","719","0.3264654994410949","0.009007880329244917"
"20486","713","0.32934764001595646","0.008932710256956364"
"15714","700","0.35701269162705507","0.008769841766997832"
"12422","678","0.42265853612058163","0.008494218168606472"
"3877","674","0.388625479321252","0.00844410478708077"
"26709","668","0.3607773834077132","0.008368934714792218"
"27807","611","0.3222996910587858","0.007654819028050965"
"20055","602","0.33169118700657235","0.007542063919618136"
"670","586","0.3519688812305192","0.007341610393515328"
"26270","585","0.3371765953745857","0.007329082048133903"
"29666","574","0.27592166809449464","0.007191270248938223"
"21987","572","0.4085617450011544","0.007166213558175372"
"27038","526","0.3207941066262173","0.0065899096706298"
"18163","516","0.39716371001403666","0.006464626216815545"
"21570","508","0.28880192914797703","0.0063643994537641415"
"12880","493","0.3367576395328599","0.006176474273042759"
"19955","451","0.36644985781144745","0.0056502837670228895"
"22200","441","0.31742634344548615","0.005525000313208635"
"23604","426","0.409296440424666","0.005337075132487252"
"8835","423","0.46809796946665294","0.005299490096342976"
"5284","404","0.2759688442997037","0.005061451534095892"
"26060","402","0.3783597724262339","0.005036394843333041"
"18024","389","0.4364875014285154","0.00487352635337451"
"515","389","0.28715511446616343","0.00487352635337451"
"234","388","0.38073027340774673","0.0048609980079930845"
"22792","387","0.30874852848282824","0.0048484696626116585"
"25916","373","0.23900362191809302","0.004673072827271702"
"28681","369","0.29925778274045717","0.004622959445746"
"29052","362","0.2163337366663893","0.004535261028076022"
"12310","358","0.2857079947052959","0.00448514764655032"
"26469","346","0.28761773828710135","0.004334807501973214"
"6979","343","0.2913991035718612","0.004297222465828938"
"17259","337","0.38659958611705436","0.004222052393540385"
"509","315","0.2698680997236317","0.003946428795149025"
"21789","312","0.28531903796838","0.003908843759004748"
"3037","305","0.3782599261555276","0.00382114534133477"
"16092","300","0.2848562124674556","0.0037585036144276427"
"23535","289","0.27354016714020724","0.0036206918152319623"
"10029","285","0.3695642497931627","0.0035705784337062606"
"27945","284","0.2762414776076861","0.003558050088324835"
"26466","279","0.3178502442139826","0.0034954083614177076"
"16616","273","0.28983042298885137","0.0034202382891291546"
"17402","272","0.2598952708935674","0.0034077099437477294"
"25521","270","0.28918532955838333","0.0033826532529848785"
"29710","256","0.35547853886179703","0.0032072564176449216"
"8991","254","0.29614689473671113","0.0031821997268820707"
"26467","251","0.3130057646128535","0.0031446146907377942"
"4906","236","0.2760053543576539","0.002956689510016412"
"5512","236","0.3060184133507861","0.002956689510016412"
"18957","232","0.28558002152244566","0.0029065761284907104"
"4184","230","0.3520809489003521","0.002881519437727859"
"1931","228","0.2835767041118766","0.0028564627469650082"
"11072","227","0.19236373699445786","0.002843934401583583"
"28253","226","0.2685471679455791","0.0028314060562021574"
"27513","221","0.27756799504102214","0.00276876432929503"
"11575","218","0.29267361646899065","0.0027311792931507535"
"21077","214","0.2757025216396754","0.0026810659116250518"
"9249","214","0.18960273144387715","0.0026810659116250518"
"11522","210","0.28158025490694716","0.0026309525300993496"
"12506","205","0.21941609797946857","0.0025683108031922222"
"16887","205","0.2807988158906768","0.0025683108031922222"
"517","201","0.2781895627723819","0.0025181974216665205"
"3859","199","0.2760728507297578","0.0024931407309036696"
"28402","197","0.3849825373915177","0.002468084040140819"
"11083","194","0.2838811683301915","0.0024304990039965423"
"25810","186","0.28741363632117195","0.0023302722409451384"
"11082","183","0.2206196967341702","0.002292687204800862"
"29614","179","0.2919448505994844","0.00224257382327516"
"16935","179","0.27371531812955147","0.00224257382327516"
"24673","177","0.2092650963226814","0.0022175171325123093"
"29284","176","0.3589325412845548","0.0022049887871308836"
"21575","174","0.29102856368677177","0.002179932096368033"
"28720","172","0.2832816803547754","0.002154875405605182"
"11750","170","0.32027237899539457","0.0021298187148423306"
"22599","168","0.3088078370228793","0.0021047620240794798"
"1814","163","0.21268091400996778","0.0020421202971723524"
"28371","157","0.22976181915806873","0.0019669502248838"
"29733","156","0.35831774588879167","0.001954421879502374"
"13195","155","0.29273613053106773","0.0019418935341209487"
"635","150","0.27317419360718165","0.0018792518072138214"
"22054","147","0.3000726591463403","0.0018416667710695449"
"28792","147","0.23154183563727876","0.0018416667710695449"
"25624","143","0.3032405047684073","0.001791553389543843"
"23202","138","0.2854668727291964","0.0017289116626367155"
"22674","137","0.37656108947699324","0.0017163833172552901"
"10323","136","0.30510478258941026","0.0017038549718738647"
"17410","133","0.3764047805487831","0.0016662699357295882"
"3307","130","0.20592081289896327","0.0016286848995853119"
"10387","129","0.21628503502284405","0.0016161565542038862"
"10302","128","0.234124500903158","0.0016036282088224608"
"27798","127","0.2842852870803397","0.0015910998634410354"
"5425","125","0.19907142772512468","0.0015660431726781843"
"13571","124","0.2514752087356641","0.0015535148272967589"
"5348","124","0.4281861682163183","0.0015535148272967589"
"24130","123","0.3047916580331813","0.0015409864819153334"
"508","115","0.3176511363992515","0.0014407597188639295"
"28435","115","0.2505330700167963","0.0014407597188639295"
"28087","114","0.32502451223871676","0.0014282313734825041"
"14599","112","0.28649874792070434","0.0014031746827196533"
"492","111","0.279477015104287","0.0013906463373382278"
"19984","108","0.2666021146594652","0.0013530613011939513"
"10528","107","0.23805253312494945","0.0013405329558125259"
"21159","106","0.27734870955942337","0.0013280046104311004"
"1678","105","0.37515616275450914","0.0013154762650496748"
"25043","105","0.47150148199453784","0.0013154762650496748"
"21102","105","0.23339916533418045","0.0013154762650496748"
"21991","104","0.3191251958091566","0.0013029479196682494"
"23929","104","0.2789853229941577","0.0013029479196682494"
"7328","104","0.1819176948936875","0.0013029479196682494"
"27012","103","0.294417374378991","0.001290419574286824"
"516","103","0.2905466811448701","0.001290419574286824"
"22992","102","0.36400446431196554","0.0012778912289053985"
"28916","102","0.286857455226104","0.0012778912289053985"
"16726","101","0.2801056439870585","0.001265362883523973"
"3954","101","0.2049411597250877","0.001265362883523973"
"21846","100","0.2744214587767161","0.0012528345381425474"
"12502","99","0.21914422723341476","0.001240306192761122"
"10644","99","0.21338029659483163","0.001240306192761122"
"26681","98","0.28199935152616956","0.0012277778473796966"
"10369","98","0.28447490293763866","0.0012277778473796966"
"15451","97","0.2719282066276321","0.0012152495019982711"
"3936","97","0.222208992278935","0.0012152495019982711"
"25588","96","0.22508541727492992","0.0012027211566168457"
"8140","94","0.2900492636691235","0.0011776644658539946"
"17339","93","0.3543310571849468","0.0011651361204725692"
"29358","93","0.2820159974690332","0.0011651361204725692"
"17304","92","0.2763490310315746","0.0011526077750911438"
"4529","91","0.24060857797449378","0.0011400794297097183"
"25708","91","0.30763232254804507","0.0011400794297097183"
"210","90","0.2977416101964771","0.0011275510843282927"
"8393","89","0.2932300462053148","0.0011150227389468673"
"5819","88","0.2067819561789389","0.0011024943935654418"
"26468","86","0.2851710437686765","0.001077437702802591"
"22688","86","0.3742454770101724","0.001077437702802591"
"15240","86","0.2781267819903032","0.001077437702802591"
"29402","86","0.2781114708389491","0.001077437702802591"
"24410","86","0.26546978604863886","0.001077437702802591"
"10702","86","0.24172453569102698","0.001077437702802591"
"26767","85","0.29848531292669184","0.0010649093574211653"
"25798","85","0.22715173380966083","0.0010649093574211653"
"23248","83","0.2820411743094271","0.0010398526666583145"
"10636","83","0.21388175620979555","0.0010398526666583145"
"13078","81","0.25096238521185177","0.0010147959758954636"
"29188","80","0.189376316774505","0.001002267630514038"
"11537","80","0.28915150217119195","0.001002267630514038"
"27752","80","0.2777760123492596","0.001002267630514038"
"5986","79","0.4078469180681001","9.897392851326125E-4"
"29290","78","0.17956155652401937","9.77210939751187E-4"
